0	0	4.61266
0	1	2.47653
0	2	2.13906
0	3	2.04356
0	4	3.6731
1	0	4.61561
1	1	2.47653
1	2	2.13906
1	3	2.04356
1	4	3.6731
2	0	4.61561
2	1	2.47653
2	2	2.13906
2	3	2.04356
2	4	3.66874
3	0	4.61381
3	1	2.47653
3	2	2.13906
3	3	2.04356
3	4	3.66874
4	0	4.61381
4	1	2.47653
4	2	2.13906
4	3	2.04045
4	4	3.66874
5	0	4.61381
5	1	2.47653
5	2	2.13906
5	3	2.04045
5	4	3.66878
6	0	4.61617
6	1	2.47653
6	2	2.13906
6	3	2.04045
6	4	3.66878
7	0	4.61617
7	1	2.61306
7	2	2.13906
7	3	2.04045
7	4	3.66878
8	0	4.61294
8	1	2.61306
8	2	2.13906
8	3	2.04045
8	4	3.66878
9	0	4.61294
9	1	2.61306
9	2	2.13906
9	3	2.04045
9	4	3.67278
10	0	4.61294
10	1	2.6144
10	2	2.13906
10	3	2.04045
10	4	3.67278
11	0	4.61294
11	1	2.6144
11	2	2.13906
11	3	2.04334
11	4	3.67278
12	0	4.61294
12	1	2.6144
12	2	2.13906
12	3	2.04334
12	4	3.66907
13	0	4.61294
13	1	2.6144
13	2	2.13906
13	3	2.06161
13	4	3.66907
14	0	4.61294
14	1	2.6144
14	2	2.13363
14	3	2.06161
14	4	3.66907
15	0	4.61294
15	1	2.6144
15	2	2.13363
15	3	2.06161
15	4	3.67099
16	0	4.61294
16	1	2.6144
16	2	2.14418
16	3	2.06161
16	4	3.67099
17	0	4.61294
17	1	2.6144
17	2	2.14583
17	3	2.06161
17	4	3.67099
18	0	4.61294
18	1	2.6144
18	2	2.14583
18	3	2.04622
18	4	3.67099
19	0	4.61294
19	1	2.6144
19	2	2.1479
19	3	2.04622
19	4	3.67099
20	0	4.61294
20	1	2.61424
20	2	2.1479
20	3	2.04622
20	4	3.67099
21	0	4.61752
21	1	2.61424
21	2	2.1479
21	3	2.04622
21	4	3.67099
22	0	4.6203
22	1	2.61424
22	2	2.1479
22	3	2.04622
22	4	3.67099
23	0	4.62902
23	1	2.61424
23	2	2.1479
23	3	2.04622
23	4	3.67099
24	0	4.65873
24	1	2.61424
24	2	2.1479
24	3	2.04622
24	4	3.67099
25	0	4.65873
25	1	2.61392
25	2	2.1479
25	3	2.04622
25	4	3.67099
26	0	4.65873
26	1	2.61392
26	2	2.1479
26	3	2.04871
26	4	3.67099
27	0	4.68364
27	1	2.61392
27	2	2.1479
27	3	2.04871
27	4	3.67099
28	0	4.6808
28	1	2.61392
28	2	2.1479
28	3	2.04871
28	4	3.67099
29	0	4.6808
29	1	2.61529
29	2	2.1479
29	3	2.04871
29	4	3.67099
30	0	4.6807
30	1	2.61529
30	2	2.1479
30	3	2.04871
30	4	3.67099
31	0	4.6807
31	1	2.61529
31	2	2.1479
31	3	2.04346
31	4	3.67099
32	0	4.6807
32	1	2.61529
32	2	2.14796
32	3	2.04346
32	4	3.67099
33	0	4.6807
33	1	2.61529
33	2	2.14796
33	3	2.04346
33	4	3.61801
34	0	4.6807
34	1	2.61529
34	2	2.14796
34	3	2.04346
34	4	3.61675
35	0	4.6807
