0	0	7.94228
0	1	5.84982
0	2	5.00856
1	0	7.94228
1	1	5.84909
1	2	5.00856
2	0	7.94228
2	1	5.84909
2	2	5.00971
3	0	7.91792
3	1	5.84909
3	2	5.00971
4	0	7.9079
4	1	5.84909
4	2	5.00971
5	0	7.92208
5	1	5.84909
5	2	5.00971
6	0	7.92208
6	1	5.84909
6	2	5.01519
7	0	7.91902
7	1	5.84909
7	2	5.01519
8	0	7.91902
8	1	5.84909
8	2	5.02635
9	0	7.91902
9	1	5.84306
9	2	5.02635
10	0	7.91902
10	1	5.84306
10	2	5.02543
11	0	7.91902
11	1	5.84706
11	2	5.02543
12	0	7.91902
12	1	5.84706
12	2	5.00195
13	0	7.92601
13	1	5.84706
13	2	5.00195
14	0	7.92601
14	1	5.8429
14	2	5.00195
15	0	7.92601
15	1	5.8429
15	2	4.99837
16	0	7.92601
16	1	5.84448
16	2	4.99837
17	0	7.4311
17	1	5.84448
17	2	4.99837
18	0	7.4311
18	1	5.84448
18	2	4.9976
19	0	7.432
19	1	5.84448
19	2	4.9976
20	0	7.432
20	1	5.84448
20	2	5.00371
21	0	7.432
21	1	5.84448
21	2	5.00509
22	0	7.45394
22	1	5.84448
22	2	5.00509
23	0	7.45394
23	1	5.84688
23	2	5.00509
24	0	7.45394
24	1	5.84688
24	2	4.98516
25	0	7.45394
25	1	5.84354
25	2	4.98516
26	0	7.45394
26	1	5.84133
26	2	4.98516
27	0	7.45394
27	1	5.84141
27	2	4.98516
28	0	7.45394
28	1	5.84141
28	2	4.98167
29	0	7.45394
29	1	5.84141
29	2	4.97791
30	0	7.45167
30	1	5.84141
30	2	4.97791
31	0	7.45167
31	1	5.84141
31	2	4.97526
32	0	7.45167
32	1	5.84115
32	2	4.97526
33	0	7.45167
33	1	5.84586
33	2	4.97526
34	0	7.45167
34	1	5.84586
34	2	5.00363
35	0	7.45167
35	1	5.84586
35	2	5.0056
36	0	7.45556
36	1	5.84586
36	2	5.0056
37	0	7.45556
37	1	5.84326
37	2	5.0056
38	0	7.45364
38	1	5.84326
38	2	5.0056
39	0	7.45364
39	1	5.84326
39	2	5.0009
40	0	7.45637
40	1	5.84326
40	2	5.0009
41	0	7.45637
41	1	5.84326
41	2	5.17653
42	0	7.45637
42	1	5.84326
42	2	5.17696
43	0	7.42241
43	1	5.84326
43	2	5.17696
44	0	7.42241
44	1	5.84007
44	2	5.17696
45	0	7.42241
45	1	5.83993
