0	0	6.84362
0	1	3.71852
0	2	2.19648
0	3	2.54891
0	4	11.6989
0	5	3.085
0	6	4.57553
0	7	154.154
0	8	1.62899
0	9	11.7336
1	0	6.84362
1	1	3.71852
1	2	2.19648
1	3	2.54069
1	4	11.6989
1	5	3.085
1	6	4.57553
1	7	154.154
1	8	1.62899
1	9	11.7336
2	0	6.84362
2	1	3.71852
2	2	2.19648
2	3	2.54069
2	4	11.6989
2	5	3.085
2	6	4.57553
2	7	154.145
2	8	1.62899
2	9	11.7336
3	0	6.84362
3	1	3.71852
3	2	2.19648
3	3	2.54069
3	4	11.6989
3	5	3.085
3	6	4.57553
3	7	154.145
3	8	1.60732
3	9	11.7336
4	0	6.87969
4	1	3.71852
4	2	2.19648
4	3	2.54069
4	4	11.6989
4	5	3.085
4	6	4.57553
4	7	154.145
4	8	1.60732
4	9	11.7336
5	0	6.87969
5	1	3.71852
5	2	2.19648
5	3	2.54069
5	4	11.6989
5	5	3.08107
5	6	4.57553
5	7	154.145
5	8	1.60732
5	9	11.7336
6	0	6.87969
6	1	3.71852
6	2	2.19648
6	3	2.56022
6	4	11.6989
6	5	3.08107
6	6	4.57553
6	7	154.145
6	8	1.60732
6	9	11.7336
7	0	6.87969
7	1	3.71852
7	2	2.19648
7	3	2.56022
7	4	11.6989
7	5	3.0543
7	6	4.57553
7	7	154.145
7	8	1.60732
7	9	11.7336
8	0	6.87969
8	1	3.71852
8	2	2.19648
8	3	2.56022
8	4	11.6855
8	5	3.0543
8	6	4.57553
8	7	154.145
8	8	1.60732
8	9	11.7336
9	0	6.87969
9	1	3.71852
9	2	2.19648
9	3	2.56022
9	4	11.6855
9	5	3.0568
9	6	4.57553
9	7	154.145
9	8	1.60732
9	9	11.7336
10	0	6.89172
10	1	3.71852
10	2	2.19648
10	3	2.56022
10	4	11.6855
10	5	3.0568
10	6	4.57553
10	7	154.145
10	8	1.60732
10	9	11.7336
11	0	6.89172
11	1	3.71852
11	2	2.19648
11	3	2.56022
11	4	11.6855
11	5	3.0568
11	6	4.57553
11	7	154.155
11	8	1.60732
11	9	11.7336
12	0	6.89172
12	1	3.71852
12	2	2.19648
12	3	2.56022
12	4	11.6855
12	5	3.0568
12	6	4.57553
12	7	154.155
12	8	1.60732
12	9	11.7351
13	0	6.89172
13	1	3.71852
13	2	2.19648
13	3	2.56022
13	4	11.6855
13	5	3.06608
13	6	4.57553
13	7	154.155
13	8	1.60732
13	9	11.7351
14	0	6.89172
14	1	3.74257
14	2	2.19648
14	3	2.56022
14	4	11.6855
14	5	3.06608
14	6	4.57553
14	7	154.155
14	8	1.60732
14	9	11.7351
15	0	6.89172
15	1	3.74257
15	2	2.19648
15	3	2.56022
15	4	11.6229
15	5	3.06608
15	6	4.57553
15	7	154.155
15	8	1.60732
15	9	11.7351
16	0	6.89172
16	1	3.74257
16	2	2.19648
16	3	2.56022
16	4	11.6229
16	5	3.06608
16	6	4.57553
16	7	154.155
16	8	1.60732
16	9	11.7272
17	0	6.89172
17	1	3.74257
17	2	2.19648
17	3	2.55836
17	4	11.6229
17	5	3.06608
17	6	4.57553
17	7	154.155
17	8	1.60732
17	9	11.7272
18	0	6.89172
18	1	3.74257
18	2	2.19648
18	3	2.48823
18	4	11.6229
18	5	3.06608
18	6	4.57553
18	7	154.155
18	8	1.60732
18	9	11.7272
19	0	6.89172
19	1	3.74257
19	2	2.19648
19	3	2.48823
19	4	11.6229
19	5	3.06988
19	6	4.57553
19	7	154.155
19	8	1.60732
19	9	11.7272
20	0	6.89172
20	1	3.74257
20	2	2.19648
20	3	2.48823
20	4	11.6229
20	5	3.06988
20	6	4.57553
20	7	154.155
20	8	1.61305
20	9	11.7272
21	0	6.89172
21	1	3.74257
21	2	2.19648
21	3	2.48342
21	4	11.6229
21	5	3.06988
21	6	4.57553
21	7	154.155
21	8	1.61305
21	9	11.7272
22	0	6.89172
22	1	3.74257
22	2	2.19648
22	3	2.48342
22	4	11.6229
22	5	3.06988
22	6	4.58793
22	7	154.155
22	8	1.61305
22	9	11.7272
23	0	6.89172
23	1	3.74257
23	2	2.19648
23	3	2.48342
23	4	11.6229
23	5	3.0722
23	6	4.58793
23	7	154.155
23	8	1.61305
23	9	11.7272
24	0	6.89172
24	1	3.74257
24	2	2.19664
24	3	2.48342
24	4	11.6229
24	5	3.0722
24	6	4.58793
24	7	154.155
24	8	1.61305
24	9	11.7272
25	0	6.89172
25	1	3.74257
25	2	2.19664
25	3	2.48342
25	4	11.6229
25	5	3.0542
25	6	4.58793
25	7	154.155
25	8	1.61305
25	9	11.7272
26	0	6.89172
26	1	3.74257
26	2	2.19664
26	3	2.48342
26	4	11.6229
26	5	3.0542
26	6	4.5797
26	7	154.155
26	8	1.61305
26	9	11.7272
27	0	6.89172
27	1	3.74257
27	2	2.19664
27	3	2.48342
27	4	11.6373
27	5	3.0542
27	6	4.5797
27	7	154.155
27	8	1.61305
27	9	11.7272
28	0	6.89172
28	1	3.74257
28	2	2.19664
28	3	2.48342
28	4	11.6373
28	5	3.0542
28	6	4.5797
28	7	154.151
28	8	1.61305
28	9	11.7272
29	0	6.89172
29	1	3.74257
29	2	2.19664
29	3	2.48284
29	4	11.6373
29	5	3.0542
29	6	4.5797
29	7	154.151
29	8	1.61305
29	9	11.7272
30	0	6.89172
30	1	3.74257
30	2	2.19664
30	3	2.48284
30	4	11.6373
30	5	3.0542
30	6	4.55784
30	7	154.151
30	8	1.61305
30	9	11.7272
31	0	6.89172
31	1	3.74257
31	2	2.19664
31	3	2.48284
31	4	11.6373
31	5	3.06032
31	6	4.55784
31	7	154.151
31	8	1.61305
31	9	11.7272
32	0	6.89172
32	1	3.74257
32	2	2.19664
32	3	2.48284
32	4	11.6373
32	5	3.06032
32	6	4.55509
32	7	154.151
32	8	1.61305
32	9	11.7272
33	0	6.89172
33	1	3.74257
33	2	2.19664
33	3	2.48284
33	4	11.6373
33	5	3.06032
33	6	4.55509
33	7	154.151
33	8	1.61305
33	9	11.7364
34	0	6.89172
34	1	3.73783
34	2	2.19664
34	3	2.48284
34	4	11.6373
34	5	3.06032
34	6	4.55509
34	7	154.151
34	8	1.61305
34	9	11.7364
35	0	6.89172
35	1	3.73783
35	2	2.19664
35	3	2.47611
35	4	11.6373
35	5	3.06032
35	6	4.55509
35	7	154.151
35	8	1.61305
35	9	11.7364
36	0	6.89172
36	1	3.73783
36	2	2.20158
36	3	2.47611
36	4	11.6373
36	5	3.06032
36	6	4.55509
36	7	154.151
36	8	1.61305
36	9	11.7364
37	0	6.89172
37	1	3.73783
37	2	2.20158
37	3	2.47611
37	4	11.6373
37	5	3.03982
37	6	4.55509
37	7	154.151
37	8	1.61305
37	9	11.7364
38	0	6.89172
38	1	3.73783
38	2	2.20415
38	3	2.47611
38	4	11.6373
38	5	3.03982
38	6	4.55509
38	7	154.151
38	8	1.61305
38	9	11.7364
39	0	6.89172
39	1	3.70463
39	2	2.20415
39	3	2.47611
39	4	11.6373
39	5	3.03982
39	6	4.55509
39	7	154.151
39	8	1.61305
39	9	11.7364
40	0	6.89172
40	1	3.70463
40	2	2.20415
40	3	2.47611
40	4	11.6373
40	5	3.03982
40	6	4.54334
40	7	154.151
40	8	1.61305
40	9	11.7364
41	0	6.89172
41	1	3.61821
41	2	2.20415
41	3	2.47611
41	4	11.6373
41	5	3.03982
41	6	4.54334
41	7	154.151
41	8	1.61305
41	9	11.7364
42	0	6.89172
42	1	3.61821
42	2	2.20415
42	3	2.47855
42	4	11.6373
42	5	3.03982
42	6	4.54334
42	7	154.151
42	8	1.61305
42	9	11.7364
43	0	6.89172
43	1	3.61821
43	2	2.20415
43	3	2.47855
43	4	11.6373
43	5	3.03982
43	6	4.51923
43	7	154.151
43	8	1.61305
43	9	11.7364
44	0	6.89172
44	1	3.61821
44	2	2.20415
44	3	2.47855
44	4	11.6373
44	5	3.03982
44	6	4.51923
44	7	154.151
44	8	1.77836
44	9	11.7364
45	0	6.89172
45	1	3.61821
45	2	2.20033
45	3	2.47855
45	4	11.6373
45	5	3.03982
45	6	4.51923
45	7	154.151
45	8	1.77836
45	9	11.7364
46	0	6.89172
46	1	3.51409
46	2	2.20033
46	3	2.47855
46	4	11.6373
46	5	3.03982
46	6	4.51923
46	7	154.151
46	8	1.77836
46	9	11.7364
47	0	6.73819
47	1	3.51409
47	2	2.20033
47	3	2.47855
47	4	11.6373
47	5	3.03982
47	6	4.51923
47	7	154.151
47	8	1.77836
47	9	11.7364
48	0	6.73819
48	1	3.51409
48	2	2.20033
48	3	2.47855
48	4	11.6373
48	5	3.03982
48	6	4.5228
48	7	154.151
48	8	1.77836
48	9	11.7364
49	0	6.73819
49	1	3.52227
49	2	2.20033
49	3	2.47855
49	4	11.6373
49	5	3.03982
49	6	4.5228
49	7	154.151
49	8	1.77836
49	9	11.7364
50	0	6.73819
50	1	3.52227
50	2	2.20033
50	3	2.47855
50	4	11.6373
50	5	3.03982
50	6	4.5228
50	7	154.151
50	8	1.77836
50	9	11.7249
51	0	6.73819
51	1	3.52227
51	2	2.20033
51	3	2.47855
51	4	11.6373
51	5	3.03982
51	6	4.5228
51	7	154.176
51	8	1.77836
51	9	11.7249
52	0	6.73819
52	1	3.52227
52	2	2.20033
52	3	2.47855
52	4	11.6373
52	5	3.03982
52	6	4.5228
52	7	154.176
52	8	1.78476
52	9	11.7249
53	0	6.73819
53	1	3.52227
53	2	2.20033
53	3	2.47855
53	4	11.6373
53	5	3.03982
53	6	4.5228
53	7	154.129
53	8	1.78476
53	9	11.7249
54	0	6.73819
54	1	3.52227
54	2	2.20033
54	3	2.47855
54	4	11.8055
54	5	3.03982
54	6	4.5228
54	7	154.129
54	8	1.78476
54	9	11.7249
55	0	6.73819
55	1	3.52227
55	2	2.20033
55	3	2.47855
55	4	11.8055
55	5	3.04968
55	6	4.5228
55	7	154.129
55	8	1.78476
55	9	11.7249
56	0	6.73819
56	1	3.52227
56	2	2.20033
56	3	2.49391
56	4	11.8055
56	5	3.04968
56	6	4.5228
56	7	154.129
56	8	1.78476
56	9	11.7249
57	0	6.73819
57	1	3.52363
57	2	2.20033
57	3	2.49391
57	4	11.8055
57	5	3.04968
57	6	4.5228
57	7	154.129
57	8	1.78476
57	9	11.7249
58	0	6.73064
58	1	3.52363
58	2	2.20033
58	3	2.49391
58	4	11.8055
58	5	3.04968
58	6	4.5228
58	7	154.129
58	8	1.78476
58	9	11.7249
59	0	6.73064
59	1	3.52363
59	2	2.20033
59	3	2.49391
59	4	11.8055
59	5	3.04968
59	6	4.5228
59	7	154.129
59	8	1.52341
59	9	11.7249
60	0	6.73064
60	1	3.52363
60	2	2.20449
60	3	2.49391
60	4	11.8055
60	5	3.04968
60	6	4.5228
60	7	154.129
60	8	1.52341
60	9	11.7249
61	0	6.73064
61	1	3.52363
61	2	2.20449
61	3	2.49391
61	4	11.8055
61	5	3.04968
61	6	4.5228
61	7	154.133
61	8	1.52341
61	9	11.7249
62	0	6.73064
62	1	3.52363
62	2	2.20449
62	3	2.49391
62	4	11.8055
62	5	3.04968
62	6	4.51774
62	7	154.133
62	8	1.52341
62	9	11.7249
63	0	6.73064
63	1	3.52363
63	2	2.20449
63	3	2.49391
63	4	11.8055
63	5	3.04968
63	6	4.51774
63	7	154.133
63	8	1.52341
63	9	11.7217
64	0	6.73064
64	1	3.52363
64	2	2.20449
64	3	2.49391
64	4	11.8055
64	5	3.04968
64	6	4.51774
64	7	154.133
64	8	2.16691
64	9	11.7217
65	0	6.73064
65	1	3.52363
65	2	2.20449
65	3	2.49391
65	4	11.7781
65	5	3.04968
65	6	4.51774
65	7	154.133
65	8	2.16691
65	9	11.7217
66	0	6.73064
66	1	3.52882
66	2	2.20449
66	3	2.49391
66	4	11.7781
66	5	3.04968
66	6	4.51774
66	7	154.133
66	8	2.16691
66	9	11.7217
67	0	6.73064
67	1	3.52882
67	2	2.20449
67	3	2.49391
67	4	11.7761
67	5	3.04968
67	6	4.51774
67	7	154.133
67	8	2.16691
67	9	11.7217
68	0	6.73064
68	1	3.52882
68	2	2.20449
68	3	2.49391
68	4	11.7761
68	5	3.04968
68	6	4.4917
68	7	154.133
68	8	2.16691
68	9	11.7217
69	0	6.73064
69	1	3.52882
69	2	2.20449
69	3	2.49391
69	4	11.7761
69	5	3.04968
69	6	4.48279
69	7	154.133
69	8	2.16691
69	9	11.7217
70	0	6.73064
70	1	3.52882
70	2	2.20449
70	3	2.49391
70	4	11.7761
70	5	3.04968
70	6	4.48737
70	7	154.133
70	8	2.16691
70	9	11.7217
71	0	6.73064
71	1	3.52882
71	2	2.20449
71	3	2.49391
71	4	11.7761
71	5	3.04968
71	6	4.48226
71	7	154.133
71	8	2.16691
71	9	11.7217
72	0	6.73064
72	1	3.52882
72	2	2.20449
72	3	2.49391
72	4	11.7871
72	5	3.04968
72	6	4.48226
72	7	154.133
72	8	2.16691
72	9	11.7217
73	0	6.73064
73	1	3.52882
73	2	2.20449
73	3	2.49391
73	4	11.7871
73	5	3.04968
73	6	4.48316
73	7	154.133
73	8	2.16691
73	9	11.7217
74	0	6.73064
74	1	3.52882
74	2	2.20449
74	3	2.49391
74	4	11.7871
74	5	3.04968
74	6	4.48316
74	7	154.133
74	8	2.16691
74	9	11.7519
75	0	6.73064
75	1	3.52882
75	2	2.20449
75	3	2.49391
75	4	11.7871
75	5	3.04968
75	6	4.46914
75	7	154.133
75	8	2.16691
75	9	11.7519
76	0	6.73064
76	1	3.52882
76	2	2.21278
