0	2.6957
1	2.69713
2	2.69779
3	2.69679
4	2.7002
5	2.70165
6	2.70101
7	2.70117
8	2.70178
9	2.70276
10	2.70146
11	2.70265
12	2.7022
13	2.70295
14	2.70239
15	2.7021
16	2.70129
17	2.68325
18	2.68375
19	2.68369
20	2.68283
21	2.92973
22	2.92863
23	2.92902
24	2.93165
25	2.93218
26	2.93228
27	2.93285
28	2.93346
29	2.9311
30	2.93182
31	2.93209
32	2.93245
33	2.93513
34	2.93543
35	2.93321
36	2.92864
37	2.93215
38	2.93043
39	2.93205
40	2.93511
41	2.93643
42	2.93647
43	2.93649
44	2.93414
45	2.93478
46	2.9341
47	2.93415
48	2.92587
49	2.9205
50	2.91769
51	2.91465
52	2.90917
53	2.91044
54	2.90963
55	2.91037
56	2.912
57	2.91257
58	2.91828
59	2.83894
60	2.83796
61	2.82997
62	2.83123
63	2.83217
64	2.83326
65	2.83261
66	2.83304
67	2.8334
68	2.83173
69	2.83141
70	2.83273
71	2.83505
72	2.83577
73	2.8354
74	2.83541
75	2.8357
76	2.835
77	2.83503
78	2.83518
79	2.83223
80	2.82783
81	2.82677
82	2.82701
83	2.82753
84	2.82712
85	2.82727
86	2.83107
87	2.8292
88	2.82915
89	2.82422
90	2.82877
91	2.8272
92	2.82719
93	2.81256
94	2.8128
95	2.81272
96	2.80978
97	2.80952
98	2.79797
99	2.79831
100	2.79702
101	2.79715
102	2.8105
103	2.81021
104	2.81051
105	2.81378
106	2.81354
107	2.81278
108	2.81255
109	2.81247
110	2.81315
111	2.81238
112	2.81249
113	2.81308
114	2.81483
115	2.8188
116	2.816
117	2.81613
118	2.81595
119	2.81334
120	2.81283
121	2.82761
122	2.82756
123	2.81913
124	2.81471
125	2.81436
126	2.8182
127	2.81606
128	2.81612
129	2.81782
130	2.81608
131	2.82079
132	2.82108
133	2.82203
134	2.82298
135	2.82112
136	2.82024
137	2.81916
138	2.81664
139	2.81701
140	2.81613
141	2.77267
142	2.77232
143	2.77106
144	2.77572
145	2.77611
146	2.7765
147	2.77563
148	2.77564
149	2.77614
150	2.7769
151	2.78025
152	2.78044
153	2.78041
154	2.77867
155	2.78009
156	2.78127
157	2.78463
158	2.78336
159	2.78375
160	2.78354
161	2.78301
162	2.78129
163	2.77943
164	2.77974
165	2.78057
166	2.7802
167	2.78035
168	2.77864
169	2.77804
170	2.77845
171	2.77914
172	2.77641
173	2.77604
174	2.77583
175	2.77569
176	2.77596
177	2.75318
178	2.75301
179	2.75349
180	2.75602
181	2.74964
182	2.74761
183	2.74801
184	2.74653
185	2.74678
186	2.74633
187	2.7515
188	2.75159
189	2.74591
190	2.74839
191	2.74844
192	2.74852
193	2.74916
194	2.74904
195	2.74834
196	2.74819
197	2.74618
198	2.74747
199	2.74632
200	2.74624
201	2.7465
202	2.74675
203	2.74731
204	2.74835
205	2.74806
206	2.74873
207	2.7483
208	2.74812
209	2.7488
210	2.7534
211	2.74967
212	2.75483
213	2.74975
214	2.75222
215	2.75278
216	2.75392
217	2.76981
218	2.7728
219	2.77482
220	2.77461
221	2.78881
222	2.78812
223	2.78772
224	2.78676
225	2.78379
226	2.7845
227	2.78486
228	2.78791
229	2.78779
230	2.78933
231	2.79121
232	2.78936
233	2.78865
234	2.79193
235	2.78889
236	2.78784
237	2.77585
238	2.7754
239	2.77745
240	2.77911
241	2.77986
242	2.77432
243	2.77304
244	2.77215
245	2.77426
246	2.77341
247	2.77276
248	2.77304
249	2.77121
250	2.7672
251	2.7673
252	2.76563
253	2.76796
254	2.76783
255	2.76898
256	2.76973
257	2.76551
258	2.7659
259	2.76716
260	2.76494
261	2.76294
262	2.76654
263	2.76682
264	2.76764
265	2.76673
266	2.76716
267	2.76614
268	2.76616
269	2.76692
270	2.76649
271	2.7656
272	2.76667
273	2.78185
274	2.78325
275	2.78331
276	2.78264
277	2.78175
278	2.78113
279	2.78108
280	2.79437
281	2.79716
282	2.78794
283	2.78785
284	2.78689
285	2.78673
286	2.7862
287	2.78637
288	2.78517
289	2.78457
290	2.78613
291	2.78547
292	2.79432
293	2.7936
294	2.79305
295	2.79628
296	2.79643
297	2.79854
298	2.81004
299	2.80897
300	2.80857
301	2.86255
302	2.86493
303	2.86486
304	2.86507
305	2.86392
306	2.86332
307	2.86821
308	2.86932
309	2.86758
310	2.86659
311	2.8681
312	2.86716
313	2.85086
314	2.84826
315	2.8502
316	2.85108
317	2.86283
318	2.86668
319	2.86528
320	2.86626
321	2.86738
322	2.86734
323	2.86582
324	2.86576
325	2.87297
326	2.87311
327	2.87145
328	2.87174
329	2.87055
330	2.87037
331	2.86849
332	2.8684
333	2.86782
334	2.8836
335	2.88345
336	2.88266
337	2.8898
338	2.88798
339	2.89302
340	2.90024
341	2.90084
342	2.90059
343	2.90028
344	2.90022
345	2.90132
346	2.90303
347	2.89944
348	2.90015
349	2.9116
350	2.91324
351	2.9141
352	2.91288
353	2.91304
354	2.91532
355	2.91459
356	2.91163
357	2.91067
358	2.91105
359	2.91096
360	2.91192
361	2.91283
362	2.91127
363	2.91455
364	2.91233
365	2.91222
366	2.91272
367	2.91065
368	2.90847
369	2.95782
370	2.95831
371	2.95867
372	2.95887
373	2.9656
374	2.95044
375	2.95004
376	2.94999
377	2.95251
378	2.95251
379	2.95311
380	2.95135
381	2.94437
382	3.11475
383	3.11722
384	3.11645
385	3.11566
386	3.11918
387	3.12195
388	3.12864
389	3.12829
390	3.11358
391	3.11381
392	3.11376
393	3.11291
394	3.11347
395	3.11334
396	3.11149
397	3.11365
398	3.11332
399	3.11494
400	3.11447
401	3.11394
402	3.11472
403	3.11488
404	3.11663
405	3.10105
406	3.09574
407	3.09514
408	3.10564
409	3.10419
410	3.09978
411	3.10157
412	3.10127
413	3.10272
414	3.10367
415	3.09836
416	3.09794
417	3.10715
418	3.10996
419	3.10901
420	3.10895
421	3.11059
422	3.11016
423	3.11298
424	3.1184
425	3.13516
426	3.11833
427	3.1175
428	3.11446
429	3.11357
430	3.11633
431	3.11591
432	3.11544
433	3.11524
434	3.11491
435	3.11282
436	3.1124
437	3.10845
438	3.10879
439	3.10819
440	3.10921
441	3.1098
442	3.11805
443	3.1157
444	3.1202
445	3.12056
446	3.12011
447	3.12048
448	3.11947
449	3.11952
450	3.11937
451	3.11919
452	3.118
453	3.11495
454	3.11427
455	3.11339
456	3.11324
457	3.10398
458	3.10519
459	3.10239
460	3.10374
461	3.10419
462	3.10168
463	3.09999
464	3.10213
465	3.10435
466	3.10411
467	3.10678
468	2.94145
469	2.94375
470	2.94396
471	2.94346
472	2.94389
473	2.94008
474	2.93659
475	2.93655
476	2.94302
477	2.94625
478	2.94655
479	2.93622
480	2.93691
481	2.93676
482	2.93842
483	2.94212
484	2.94159
485	2.93801
486	2.93939
487	2.9191
488	2.91689
489	2.91751
490	2.91824
491	2.91776
492	2.91758
493	2.91924
494	2.92225
495	2.92272
496	2.92361
497	2.92371
498	2.92556
499	2.92523
500	2.91897
501	2.91752
502	2.91868
503	2.92059
504	2.9257
505	2.92636
506	2.9246
507	2.92474
508	2.92279
509	2.89084
510	2.89095
511	2.89797
512	2.89876
513	2.89876
514	2.89862
515	2.89902
516	2.90124
517	2.90067
518	2.89978
519	2.90011
520	2.90655
521	2.90851
522	2.90798
523	2.9084
524	2.90766
525	2.90513
526	2.91202
527	2.91018
528	2.91012
529	2.90996
530	2.90897
531	2.91029
532	2.91005
533	2.92186
534	2.91865
535	2.91904
536	2.91758
537	2.91808
538	2.91947
539	2.91845
540	2.93012
541	2.93444
542	2.93694
543	2.93923
544	2.93771
545	2.93536
546	2.93704
547	2.93063
548	2.93071
549	2.92999
550	2.9346
551	2.9336
552	2.93358
553	2.93389
554	2.93745
555	2.93271
556	2.93305
557	2.931
558	2.93169
559	2.93165
560	2.9304
561	2.93056
562	2.92833
563	2.92826
564	2.92929
565	2.93123
566	2.93104
567	2.93086
568	2.9264
569	2.92612
570	2.92662
571	2.92687
572	2.92881
573	2.92932
574	2.92841
575	2.92769
576	2.92827
577	2.92441
578	2.92527
579	2.9248
580	2.92748
581	2.93894
582	2.93965
583	2.98087
584	2.9826
585	2.98238
586	2.98108
587	2.98144
588	2.99682
589	2.99443
590	2.99459
591	3.01585
592	3.01008
593	3.01602
594	3.01348
595	3.01394
596	3.01528
597	3.01607
598	3.00292
599	3.00295
600	3.00073
601	3.00059
602	3.00334
603	3.004
604	3.01092
605	3.0118
606	3.0128
607	3.01298
608	3.0135
609	3.01367
610	3.01427
611	3.01349
612	3.0128
613	3.01209
614	3.01437
615	3.01677
616	3.03872
617	3.03948
618	3.08091
619	3.08174
620	3.08125
621	3.08147
622	3.08467
623	3.0841
624	3.08381
625	3.08039
626	3.07964
627	3.07979
628	3.07629
629	3.07646
630	3.07309
631	3.12521
632	3.12882
633	3.12842
634	3.13071
635	3.13156
636	3.13537
637	3.13791
638	3.13806
639	3.13772
640	3.13744
641	3.13864
642	3.13835
643	3.13712
644	3.1378
645	3.14362
646	3.14627
647	3.1404
648	3.13871
649	3.13822
650	3.13922
651	3.14102
652	3.14196
653	3.14452
654	3.14446
655	3.14498
656	3.14723
657	3.15115
658	3.1233
659	3.12111
660	3.12742
661	3.12697
662	3.12688
663	3.1247
664	3.12578
665	3.12894
666	3.13067
667	3.12997
668	3.12991
669	3.12793
670	3.12865
671	3.12774
672	3.15794
673	3.15804
674	3.15849
675	3.15893
676	3.14407
677	3.14438
678	3.14457
679	3.14501
680	3.14523
681	3.1451
682	3.14652
683	3.14614
684	3.14427
685	3.14491
686	3.14525
687	3.14681
688	3.14675
689	3.13856
690	3.13818
691	3.14321
692	3.14274
693	3.14206
694	3.14162
695	3.14152
696	3.14205
697	3.14057
698	3.14614
699	3.14643
700	3.15272
701	3.1523
702	3.15364
703	3.15304
704	3.15906
705	3.15895
706	3.16344
707	3.1641
708	3.16504
709	3.16563
710	3.17074
711	3.17115
712	3.17153
713	3.17101
714	3.17086
715	3.16345
716	3.16437
717	3.16464
718	3.16428
719	3.16842
720	3.17808
721	3.17801
722	3.17723
723	3.17556
724	3.18244
725	3.18289
726	3.18239
727	3.17952
728	3.17863
729	3.21088
730	3.22604
731	3.22332
732	3.22177
733	3.22411
734	3.22796
735	3.22676
736	3.17906
737	3.17943
738	3.17921
739	3.17972
740	3.17687
741	3.17724
742	3.17821
743	3.18124
744	3.18485
745	3.19073
746	3.18853
747	3.18827
748	3.18838
749	3.18761
750	3.18376
751	3.18419
752	3.18454
753	3.18184
754	3.18068
755	3.18005
756	3.18097
757	3.181
758	3.18531
759	3.18402
760	3.18441
761	3.18372
762	3.18347
763	3.18278
764	3.18359
765	3.1832
766	3.18317
767	3.18272
768	3.18248
769	3.18176
770	3.17466
771	3.17502
772	3.18134
773	3.18402
774	3.18551
775	3.17207
776	3.1716
777	3.17114
778	3.16973
779	3.16965
780	3.17029
781	3.16897
782	3.16926
783	3.17142
784	3.16523
785	3.11141
786	3.11119
787	3.10346
788	3.10413
789	3.10449
790	3.02284
791	3.02306
792	3.02448
793	3.02125
794	2.96013
795	2.95962
796	2.9595
797	2.96043
798	2.96162
799	2.96091
800	2.96182
801	2.96413
802	2.96492
803	2.96648
804	2.96604
805	2.96868
806	2.97069
807	2.97102
808	2.97171
809	2.9727
810	2.97072
811	2.97022
812	2.95893
813	2.95917
814	2.95916
815	2.95949
816	2.95748
817	2.95768
818	2.95787
819	2.95568
820	2.95577
821	2.95008
822	2.94989
823	2.94963
824	2.94998
825	2.94913
826	2.9487
827	2.94872
828	2.94861
829	2.94627
830	2.9478
831	2.94165
832	2.93628
833	2.9357
834	2.93508
835	2.9346
836	2.94596
837	2.94576
838	2.93649
839	2.93808
840	2.93779
841	2.92984
842	2.92857
843	2.92793
844	2.92813
845	2.92472
846	2.92546
847	2.92383
848	2.92048
849	2.91984
850	2.91918
851	2.91861
852	2.92045
853	2.92189
854	2.93784
855	2.93711
856	2.93692
857	2.94055
858	2.94111
859	2.94835
860	2.95006
861	2.94981
862	2.97654
863	2.97661
864	2.97621
865	2.97615
866	2.97595
867	2.97574
868	2.96616
869	2.96566
870	2.96658
871	2.96734
872	2.96751
873	2.96753
874	2.96837
875	2.97983
876	2.98401
877	2.98236
878	2.98308
879	2.994
880	2.9941
881	2.99682
882	2.99904
883	2.99906
884	2.99908
885	2.99935
886	2.99877
887	2.9993
888	2.99974
889	2.99779
890	2.99797
891	2.99339
892	2.99268
893	2.99646
894	3.02102
895	3.02537
896	3.02492
897	3.02519
898	3.02613
899	3.02959
900	3.03034
901	3.03051
902	3.03055
903	3.01976
904	3.02163
905	3.00648
906	3.00647
907	3.00796
908	3.00692
909	3.0079
910	3.01343
911	3.01665
912	3.02197
913	3.01682
914	3.02941
915	3.02956
916	3.02928
917	3.01536
918	3.01694
919	3.01342
920	3.01259
921	3.03
922	3.03303
923	3.02953
924	3.03497
925	3.0348
926	3.03519
927	3.05844
928	3.06418
929	3.05995
930	3.05599
931	3.05981
932	3.05998
933	3.0572
934	3.05596
935	3.05666
936	3.05826
937	3.05263
938	3.05359
939	3.05365
940	3.05514
941	3.05024
942	3.04977
943	3.0452
944	3.04419
945	3.0452
946	3.05111
947	3.0511
948	3.05044
949	3.04664
950	3.0415
951	3.0367
952	3.03714
953	3.04097
954	3.05651
955	3.05661
956	3.06806
957	3.06745
958	3.06658
959	3.06564
960	3.06602
961	3.06399
962	3.0671
963	3.06748
964	3.0679
965	3.07099
966	3.07106
967	3.07392
968	3.07441
969	3.07344
970	3.07596
971	3.07636
972	3.07659
973	3.07543
974	3.07765
975	3.05115
976	3.05462
977	3.05657
978	3.05602
979	3.05506
980	3.0558
981	3.05639
982	3.0566
983	3.05886
984	3.04765
985	3.04947
986	3.04928
987	3.03979
988	3.04214
989	2.98803
990	2.9882
991	2.9889
992	2.99077
993	2.98694
994	2.99096
995	3.02832
996	3.02875
997	3.0292
998	3.02849
999	3.02778
1000	3.0259
1001	3.02689
1002	3.02868
1003	3.02944
1004	3.02669
1005	3.01966
1006	3.0156
1007	3.01246
1008	3.0122
1009	3.0122
1010	3.01175
1011	3.01043
1012	3.01085
1013	3.01503
1014	3.01528
1015	3.01661
1016	3.01326
1017	3.01403
1018	2.9822
1019	2.98863
1020	2.98652
1021	2.98663
1022	2.98857
1023	2.98801
1024	2.98576
1025	2.98316
1026	2.98336
1027	2.98358
1028	3.03725
1029	3.03587
1030	3.03841
1031	3.03915
1032	3.03658
1033	3.03652
1034	3.03352
1035	3.03439
1036	3.03498
1037	3.03405
1038	3.03488
1039	3.05807
1040	3.05842
1041	3.05981
1042	3.05916
1043	3.07539
1044	3.07749
1045	3.07393
1046	3.07355
1047	3.07635
1048	3.07431
1049	3.07249
