0	0	2.10327
0	1	26.2768
0	2	33.658
0	3	3.68887
0	4	2.16894
0	5	5.22627
0	6	1.93147
0	7	7.29168
0	8	3.49959
0	9	1.20761
1	0	2.10327
1	1	26.2768
1	2	33.658
1	3	3.68887
1	4	2.16894
1	5	5.22627
1	6	1.93147
1	7	7.29168
1	8	3.51009
1	9	1.20761
2	0	2.10327
2	1	26.2768
2	2	33.658
2	3	3.68887
2	4	2.16894
2	5	5.21981
2	6	1.93147
2	7	7.29168
2	8	3.51009
2	9	1.20761
3	0	2.10327
3	1	26.2768
3	2	33.658
3	3	3.68887
3	4	2.16894
3	5	5.21981
3	6	1.93147
3	7	7.29168
3	8	3.51618
3	9	1.20761
4	0	2.10327
4	1	26.2768
4	2	33.658
4	3	3.68887
4	4	2.16725
4	5	5.21981
4	6	1.93147
4	7	7.29168
4	8	3.51618
4	9	1.20761
5	0	2.10327
5	1	26.2768
5	2	33.658
5	3	3.68887
5	4	2.16725
5	5	5.22732
5	6	1.93147
5	7	7.29168
5	8	3.51618
5	9	1.20761
6	0	2.10327
6	1	26.2768
6	2	33.658
6	3	3.68887
6	4	2.16725
6	5	5.24
6	6	1.93147
6	7	7.29168
6	8	3.51618
6	9	1.20761
7	0	2.10327
7	1	26.2768
7	2	33.658
7	3	3.67577
7	4	2.16725
7	5	5.24
7	6	1.93147
7	7	7.29168
7	8	3.51618
7	9	1.20761
8	0	2.10327
8	1	26.2768
8	2	33.658
8	3	3.67577
8	4	2.16725
8	5	5.2414
8	6	1.93147
8	7	7.29168
8	8	3.51618
8	9	1.20761
9	0	2.10327
9	1	26.2768
9	2	33.658
9	3	3.67577
9	4	2.16725
9	5	5.2414
9	6	1.93147
9	7	7.29394
9	8	3.51618
9	9	1.20761
10	0	2.10327
10	1	26.2768
10	2	33.658
10	3	3.67577
10	4	2.16725
10	5	5.2414
10	6	1.93147
10	7	7.29394
10	8	3.51618
10	9	1.19646
11	0	2.10327
11	1	26.2768
11	2	33.658
11	3	3.69259
11	4	2.16725
11	5	5.2414
11	6	1.93147
11	7	7.29394
11	8	3.51618
11	9	1.19646
12	0	2.10327
12	1	26.2768
12	2	33.658
12	3	3.65895
12	4	2.16725
12	5	5.2414
12	6	1.93147
12	7	7.29394
12	8	3.51618
12	9	1.19646
13	0	2.10327
13	1	26.2768
13	2	33.658
13	3	3.65895
13	4	2.16725
13	5	5.2414
13	6	1.93147
13	7	7.29394
13	8	3.51291
13	9	1.19646
14	0	2.10327
14	1	26.2768
14	2	33.658
14	3	3.65895
14	4	2.16725
14	5	5.2414
14	6	1.93147
14	7	7.29162
14	8	3.51291
14	9	1.19646
15	0	2.10327
15	1	26.2768
15	2	33.675
15	3	3.65895
15	4	2.16725
15	5	5.2414
15	6	1.93147
15	7	7.29162
15	8	3.51291
15	9	1.19646
16	0	2.11045
16	1	26.2768
16	2	33.675
16	3	3.65895
16	4	2.16725
16	5	5.2414
16	6	1.93147
16	7	7.29162
16	8	3.51291
16	9	1.19646
17	0	2.11045
17	1	26.2768
17	2	33.675
17	3	3.65895
17	4	2.16725
17	5	5.2414
17	6	1.93241
17	7	7.29162
17	8	3.51291
17	9	1.19646
18	0	2.11045
18	1	26.2768
18	2	33.675
18	3	3.65895
18	4	2.16725
18	5	5.2414
18	6	1.93523
18	7	7.29162
18	8	3.51291
18	9	1.19646
19	0	2.11045
19	1	26.2768
19	2	33.675
19	3	3.65895
19	4	2.16725
19	5	5.2414
19	6	1.93523
19	7	7.27563
19	8	3.51291
19	9	1.19646
20	0	2.11045
20	1	26.2768
20	2	33.675
20	3	3.65895
20	4	2.16725
20	5	5.23738
20	6	1.93523
20	7	7.27563
20	8	3.51291
20	9	1.19646
21	0	2.11045
21	1	26.2768
21	2	33.6738
21	3	3.65895
21	4	2.16725
21	5	5.23738
21	6	1.93523
21	7	7.27563
21	8	3.51291
21	9	1.19646
22	0	2.11045
22	1	26.2768
22	2	33.6738
22	3	3.65895
22	4	2.16725
22	5	5.23738
22	6	1.93523
22	7	7.27563
22	8	3.52179
22	9	1.19646
23	0	2.11045
23	1	26.2768
23	2	33.6667
23	3	3.65895
23	4	2.16725
23	5	5.23738
23	6	1.93523
23	7	7.27563
23	8	3.52179
23	9	1.19646
24	0	2.11045
24	1	26.2768
24	2	33.6667
24	3	3.65895
24	4	2.20964
24	5	5.23738
24	6	1.93523
24	7	7.27563
24	8	3.52179
24	9	1.19646
25	0	2.11045
25	1	26.2768
25	2	33.6667
25	3	3.65895
25	4	2.20964
25	5	5.23738
25	6	1.93523
25	7	7.27563
25	8	3.57886
25	9	1.19646
26	0	2.11045
26	1	26.2768
26	2	33.6796
26	3	3.65895
26	4	2.20964
26	5	5.23738
26	6	1.93523
26	7	7.27563
26	8	3.57886
26	9	1.19646
27	0	2.11045
27	1	26.2768
27	2	33.6796
27	3	3.65895
27	4	2.20128
27	5	5.23738
27	6	1.93523
27	7	7.27563
27	8	3.57886
27	9	1.19646
28	0	2.11045
28	1	26.2768
28	2	33.6796
28	3	3.65895
28	4	2.20128
28	5	5.23738
28	6	1.93523
28	7	7.27563
28	8	3.57886
28	9	1.18135
29	0	2.11045
29	1	26.2768
29	2	33.6796
29	3	3.65895
29	4	2.20128
