0.470938	0.225423
0.0560711	0.662851
0.79199	0.436827
0.761708	0.0465886
0.456204	0.0458858
0.0360005	0.874076
0.873175	0.0473001
0.420154	0.734136
0.465319	0.233073
0.704537	0.971227
0.499446	0.113931
0.20393	0.0620161
0.236376	0.932104
0.0496552	0.673107
0.188021	0.98678
0.455011	0.190286
0.74955	0.874292
0.184753	0.982983
0.190876	0.988101
0.68102	0.201096
0.757813	0.63494
0.769832	0.831788
0.743303	0.415916
0.544305	0.254552
0.396241	0.919224
0.168847	0.72574
0.786851	0.0761331
0.349011	0.629453
0.405255	0.302008
0.379318	0.776737
0.195452	0.96455
0.241672	0.938318
0.426129	0.730332
0.228431	0.166165
0.499673	0.125233
0.58244	0.382759
0.499826	0.107516
0.595814	0.389453
0.18601	0.984783
0.683487	0.308216
0.227018	0.929957
0.447892	0.0444475
0.0431454	0.073242
0.299725	0.900409
0.428346	0.738206
0.950323	0.817322
0.148813	0.042816
0.771246	0.0787499
0.708268	0.895438
0.973362	0.902885
0.74732	0.445904
0.953817	0.921834
0.216745	0.323016
0.711353	0.969399
0.956786	0.820819
0.465899	0.231601
0.421633	0.241857
0.170679	0.721089
0.382327	0.283746
0.764279	0.0477155
0.225211	0.92574
0.744584	0.443412
0.228673	0.168132
0.950004	0.922193
0.599539	0.4354
0.731264	0.507963
0.890086	0.0478035
0.711019	0.963258
0.88327	0.750353
0.813377	0.976672
0.758719	0.637652
0.7197	0.512886
0.961404	0.881139
0.871966	0.907072
0.446683	0.0414271
0.930458	0.716685
0.230236	0.758784
0.697518	0.961215
0.234525	0.932917
0.453347	0.0448803
0.44945	0.0343073
0.298625	0.203693
0.448248	0.0392641
0.876414	0.0540507
0.710482	0.843902
0.288788	0.176307
0.968187	0.876646
0.575074	0.286249
0.765852	0.0530258
0.442256	0.235545
0.579948	0.382803
0.115167	0.415201
0.225747	0.776221
0.961199	0.920346
0.944855	0.858574
0.709066	0.969245
0.468865	0.230507
0.289499	0.579515
0.150196	0.0345564
